Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
MYS,1992-01-01,1992-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7021,Annual value,,2.547383333300,X
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7021,Annual value,,2.574095000000,X
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7021,Annual value,,2.624256666700,X
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7021,Annual value,,2.504404166700,X
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1996,1996,7021,Annual value,,2.515942500000,X
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1997,1997,7021,Annual value,,2.813191666700,X
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1998,1998,7021,Annual value,,3.924375000000,X
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,1999,1999,7021,Annual value,,3.800000000000,X
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2000,2000,7021,Annual value,,3.800000000000,X
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2001,2001,7021,Annual value,,3.800000000000,X
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2002,2002,7021,Annual value,,3.800000000000,X
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2003,2003,7021,Annual value,,3.800000000000,X
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2004,2004,7021,Annual value,,3.800000000000,X
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2005,2005,7021,Annual value,,3.787091666700,X
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2006,2006,7021,Annual value,,3.668176958300,X
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2007,2007,7021,Annual value,,3.437569382300,X
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2008,2008,7021,Annual value,,3.335833333300,X
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2009,2009,7021,Annual value,,3.524502910700,X
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2010,2010,7021,Annual value,,3.221086914700,X
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2011,2011,7021,Annual value,,3.060003010500,X
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2012,2012,7021,Annual value,,3.088800866600,X
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2013,2013,7021,Annual value,,3.150908550100,X
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2014,2014,7021,Annual value,,3.272859746400,X
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2015,2015,7021,Annual value,,3.905500263000,X
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2016,2016,7021,Annual value,,4.148300662900,X
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2017,2017,7021,Annual value,,4.300440877600,X
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2018,2018,7021,Annual value,,4.035130137100,X
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2019,2019,7021,Annual value,,4.142469735700,X
MYS,2020-01-01,2020-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2020,2020,7021,Annual value,,4.203481948500,X
MYS,2021-01-01,2021-12-31,131,'458,Malaysia,SLC,Standard local currency units per USD,MYR,Malaysian Ringgit,2021,2021,7021,Annual value,,4.143297598200,X
